,id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
11,43997,315669.24,117.86777277,4.0,4.39,161.06,2.6824968062,9.9,1,0,0,0,295200.0,729,80.0,1.0,221.91,1
11,43996,111798.17,91.27499204,2.625,4.34,189.82,2.8363581757,5.7,1,0,0,1,111900.0,703,80.0,6.625,216.77,0
11,11227,127414.18,72.231067021,2.615,5.03,189.82,2.8363581757,5.7,0,1,0,0,161600.0,649,80.0,2.615,217.37,0
11,11224,242627.68,66.10724747100001,3.95,5.03,189.82,2.8363581757,5.7,0,0,1,0,232000.0,584,55.2,3.95,217.37,0
11,11225,82149.35,34.825441297,7.2,5.03,189.82,2.8363581757,5.7,0,0,1,0,151000.0,640,55.9,7.2,217.37,0
11,43992,349481.33,76.907249588,2.625,3.94,189.82,2.8363581757,5.7,0,0,1,0,350000.0,720,70.0,5.125,208.86,0
11,43991,200131.65,103.84968054,4.0,3.94,161.0,3.0294986398000003,9.4,0,1,0,0,200000.0,732,80.0,5.5,208.86,1
11,11222,160158.59,90.55953510100001,6.625,5.03,188.37,2.8685938251999996,6.2,0,0,1,0,160000.0,565,78.4,6.625,217.37,1
11,11221,105116.71,85.611775274,9.625,4.65,189.82,2.8363581757,5.7,0,0,1,0,106000.0,617,74.6,9.625,219.67,0
11,43988,221000.0,86.90800845,5.5,3.94,156.21,1.5859655122,9.8,0,0,0,0,221000.0,694,65.0,5.5,208.86,1
11,11219,139665.23,76.81908219399999,6.3,5.03,154.94,2.4566338212,8.2,0,0,1,0,151000.0,727,59.2,0.0,217.37,1
11,43986,379795.12,91.30887229700001,2.625,4.34,189.82,2.8363581757,5.7,0,1,0,0,380000.0,726,80.0,5.75,216.77,0
11,11217,38546.46,63.725791863999994,2.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,59500.0,536,85.0,2.0,219.67,0
11,11216,130750.96,102.09610201,2.0,4.65,158.94,2.3664098988999998,8.2,0,0,1,0,123900.0,539,70.0,2.0,219.67,1
11,43983,430000.0,65.138088716,2.625,3.94,189.82,2.8363581757,5.7,0,0,1,0,430000.0,801,59.2,5.625,208.86,0
11,11214,74713.87,92.004098863,7.325,4.65,189.82,2.8363581757,5.7,0,0,0,0,82700.0,623,88.0,0.0,219.67,0
11,43981,137539.86,110.25546069,6.0,3.94,151.48,-3.5165679869999997,7.8,1,0,0,0,137600.0,709,80.0,6.0,208.86,1
11,11212,148270.84,60.205985399,2.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,270750.0,602,95.0,2.0,219.67,0
11,43979,211317.46,91.378394815,6.0,3.94,161.0,3.0294986398000003,9.4,0,0,1,0,225000.0,673,75.0,6.0,208.86,1
11,11209,133720.25,115.62898097,8.625,4.65,154.87,1.6391549258000002,9.1,0,0,1,0,135000.0,571,82.3,0.0,219.67,1
11,43977,286250.73,87.775165075,2.625,4.39,189.82,2.8363581757,5.7,0,1,0,0,305000.0,762,80.0,5.5,221.91,0
11,43976,265774.75,85.156259793,2.625,4.39,189.82,2.8363581757,5.7,0,0,1,1,270000.0,742,74.0,5.875,221.91,0
11,11206,224787.68,76.51073411,6.25,4.65,189.82,2.8363581757,5.7,0,0,1,0,238000.0,636,70.0,0.0,219.67,0
11,43974,163458.24,109.86064287,6.5,4.39,161.06,2.6824968062,9.9,1,0,0,0,164000.0,682,80.0,6.5,221.91,1
11,43973,218036.82,130.90661409999998,6.0,4.39,151.48,-3.5165679869999997,7.8,0,1,0,0,219600.0,691,90.0,6.0,221.91,1
11,43972,178633.23,109.60091888,5.375,4.39,161.06,2.6824968062,9.9,0,0,1,0,179650.0,716,80.0,5.375,221.91,1
11,11200,525000.0,129.55158704,7.9,4.65,150.91,1.8755149375,9.2,0,0,1,0,525000.0,628,89.0,0.0,219.67,1
11,11202,198422.46,82.054154474,2.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,218000.0,682,77.9,2.0,219.67,0
11,11201,279017.73,133.51898815,7.775,4.65,155.61,1.1759090317,9.0,0,0,1,0,265500.0,587,90.0,7.775,219.67,1
11,43968,276000.0,105.12646282,3.0,3.94,158.94,2.3664098988999998,8.2,0,0,1,0,276000.0,709,80.0,6.0,208.86,1
11,43967,459386.26,109.37820905,6.0,4.39,162.09,-2.805844087,6.5,0,0,1,0,460000.0,731,80.0,6.0,221.91,1
11,43966,140999.98,82.668558993,5.625,4.39,161.06,2.6824968062,9.9,0,1,0,1,141000.0,714,60.0,5.625,221.91,1
11,43964,286000.0,81.97276367100001,2.625,3.94,189.82,2.8363581757,5.7,0,1,0,0,286000.0,768,74.5,5.875,208.86,0
11,11194,29716.24,26.441085981999997,2.0,4.65,189.82,2.8363581757,5.7,1,0,0,0,108600.0,617,83.5,2.0,219.67,0
11,43961,221375.77,117.07708282,5.75,4.39,151.48,-3.5165679869999997,7.8,0,1,0,0,221600.0,673,80.0,5.75,221.91,1
11,11183,106073.83,111.44945097,7.175,4.65,154.87,1.6391549258000002,9.1,0,0,1,0,108000.0,632,80.0,0.0,219.67,1
11,11189,322480.13,123.77857674,4.0,4.65,154.87,1.6391549258000002,9.1,0,0,1,0,313000.0,631,84.7,4.0,219.67,1
11,11186,412322.66,103.62931328,6.925,4.65,156.04,2.6941105489,9.4,0,0,1,0,428500.0,607,76.5,0.0,219.67,1
11,11187,143364.9,99.64542853799999,6.75,4.65,189.82,2.8363581757,5.7,0,0,1,0,149850.0,616,90.0,6.75,219.67,0
11,43954,321000.0,115.47713075,5.625,4.39,153.35,-4.146710947,9.0,0,0,1,0,321000.0,702,79.8,5.625,221.91,1
11,11185,113390.85,113.56289776,7.0,4.65,158.94,2.3664098988999998,8.2,1,0,0,0,117300.0,645,85.0,0.0,219.67,1
11,43952,191916.42,113.72130213,2.75,4.39,156.04,2.6941105489,9.4,0,1,0,0,192000.0,785,80.0,5.875,221.91,1
11,43951,243827.72,93.458357176,2.625,4.39,189.82,2.8363581757,5.7,0,1,0,0,244000.0,745,80.0,5.375,221.91,0
11,43950,246419.25,84.978651981,2.625,4.39,189.82,2.8363581757,5.7,0,0,1,0,305100.0,690,90.0,6.125,221.91,0
11,43949,215318.94,93.43714202,2.625,4.39,189.82,2.8363581757,5.7,0,0,0,0,215520.0,718,80.0,5.375,221.91,0
11,11179,434955.15,128.90972328,1.35,4.65,156.04,2.6941105489,9.4,0,0,1,0,451250.0,681,95.0,1.35,219.67,1
11,43947,115226.02,88.62206750600001,2.625,4.39,189.82,2.8363581757,5.7,0,0,1,0,121600.0,710,80.0,5.875,221.91,0
11,11178,194613.64,89.513441931,8.5,4.71,156.04,2.6941105489,9.4,0,0,1,0,198000.0,537,63.9,0.0,222.39,1
11,11176,53594.49,87.35556456200001,7.75,4.65,189.82,2.8363581757,5.7,0,0,1,0,63900.0,644,90.0,7.75,219.67,0
11,11175,115474.8,83.002299387,2.005,4.65,189.82,2.8363581757,5.7,0,0,1,0,128800.0,646,80.0,2.005,219.67,0
11,43941,255749.13,115.65310042,5.375,4.39,153.35,-4.146710947,9.0,0,0,1,0,256000.0,727,80.0,5.875,221.91,1
11,11172,135030.11,85.914344554,7.65,4.65,154.87,1.6391549258000002,9.1,0,0,1,0,140000.0,532,62.8,0.0,219.67,1
11,11170,204567.91,88.030385307,2.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,238000.0,664,88.5,2.0,219.67,0
11,11169,105120.84,90.325854085,8.45,4.65,154.94,2.4566338212,8.2,0,0,1,0,107250.0,566,65.0,8.45,219.67,1
11,43936,114533.05,74.386345911,2.625,4.39,189.82,2.8363581757,5.7,1,0,0,0,144000.0,736,80.0,6.25,221.91,0
11,11165,196418.0,119.99726869,8.35,4.65,146.45,2.7159028845999997,8.3,0,1,0,0,196418.0,613,80.0,0.0,219.67,1
11,43930,154359.09,93.523840174,2.625,4.39,189.82,2.8363581757,5.7,1,0,0,0,154360.0,716,80.0,5.875,221.91,0
11,43929,358284.39,67.120010654,2.625,4.5,189.82,2.8363581757,5.7,0,0,1,0,359650.0,750,64.2,5.25,199.21,0
11,11159,448260.84,105.36518887,6.8,4.65,161.13,1.0810494182,8.0,0,0,1,0,464000.0,640,80.0,0.0,219.67,1
11,43927,449891.17,51.142224003,2.875,4.5,189.82,2.8363581757,5.7,0,0,1,0,565000.0,736,61.2,5.0,199.21,0
11,11158,275950.88,106.31916977,8.625,4.65,161.06,2.6824968062,9.9,0,0,1,0,283200.0,671,80.0,0.0,219.67,1
11,11157,64440.47,131.05906996,8.075,4.71,156.21,1.5859655122,9.8,0,0,1,0,66500.0,640,95.0,8.075,222.39,1
11,11156,100858.97,96.99147893600001,10.59,4.71,158.94,2.3664098988999998,8.2,0,0,1,0,101850.0,558,70.0,10.59,222.39,1
11,11153,172609.35,98.495090075,7.85,4.71,188.37,2.8685938251999996,6.2,0,0,1,0,186000.0,682,89.9,0.0,222.39,1
11,11152,258504.47,84.127666391,7.45,4.71,189.82,2.8363581757,5.7,0,1,0,0,288000.0,604,80.0,0.0,222.39,0
11,11151,292124.85,64.612403264,4.625,4.71,189.82,2.8363581757,5.7,0,0,1,0,330000.0,555,62.3,4.625,222.39,0
11,11149,158334.9,110.61799894,7.675,4.71,156.04,2.6941105489,9.4,0,0,1,0,163200.0,610,80.0,7.675,222.39,1
11,11146,384309.02,90.05002945700001,7.2,4.71,189.82,2.8363581757,5.7,0,0,1,0,400000.0,555,80.0,0.0,222.39,0
11,11144,607185.71,117.99703421,6.8,4.71,158.94,2.3664098988999998,8.2,0,0,1,0,612000.0,629,85.0,6.8,222.39,1
11,11141,121005.02,41.020965175,6.775,4.71,156.21,1.5859655122,9.8,0,0,1,0,383000.0,733,91.2,0.0,222.39,0
11,11136,253146.28,109.09517469,9.975,4.71,187.65,2.4436475652,5.7,1,0,0,0,261250.0,616,95.0,0.0,222.39,1
11,11137,293690.58,99.77295452700001,6.825,4.71,189.82,2.8363581757,5.7,1,0,0,0,309000.0,660,89.6,6.825,222.39,0
11,43904,559014.56,80.532359284,2.625,4.24,189.82,2.8363581757,5.7,0,0,1,0,560000.0,701,80.0,5.875,191.42,0
11,43901,296606.82,65.51882706800001,2.0,4.5,189.82,2.8363581757,5.7,0,0,1,0,359650.0,699,75.7,5.25,199.21,0
11,11132,133588.45,97.81877369200001,2.0,4.71,189.82,2.8363581757,5.7,0,0,1,0,128000.0,644,80.0,2.0,222.39,0
11,43899,459630.64,66.25928713399999,2.875,4.5,189.82,2.8363581757,5.7,0,0,1,0,582400.0,666,80.0,5.125,199.21,0
11,11129,123569.76,134.39956437,7.6,4.71,161.0,3.0294986398000003,9.4,0,0,1,0,120650.0,678,95.0,0.0,222.39,1
11,43896,175739.94,79.504353754,2.625,4.5,189.82,2.8363581757,5.7,0,0,1,0,177000.0,738,76.3,5.75,199.21,0
11,11127,189123.86,109.76370172,8.7,4.71,161.0,3.0294986398000003,9.4,0,1,0,0,190400.0,519,80.0,0.0,222.39,1
11,11126,463812.08,72.452617196,3.75,4.71,189.82,2.8363581757,5.7,0,0,1,0,487500.0,596,65.0,3.75,222.39,0
11,11122,127991.11,56.58576835,2.0,4.71,189.82,2.8363581757,5.7,0,0,1,0,212000.0,613,80.0,2.0,222.39,0
11,43890,480156.66,71.987001399,2.875,4.5,189.82,2.8363581757,5.7,0,0,1,0,560000.0,775,80.0,5.125,199.21,0
11,11120,544970.73,135.41675251,7.3,4.71,154.87,1.6391549258000002,9.1,0,0,0,0,549000.0,717,95.0,7.3,222.39,1
11,43888,84555.29,63.161488708,2.875,4.24,189.82,2.8363581757,5.7,0,0,1,0,108000.0,788,80.0,4.25,191.42,0
11,11118,408637.49,133.36634058,5.88,4.71,155.61,1.1759090317,9.0,0,0,1,0,416000.0,680,95.0,0.0,222.39,1
11,43886,179650.0,80.674323043,2.625,4.24,189.82,2.8363581757,5.7,0,0,1,0,179650.0,660,80.0,5.75,191.42,0
11,11117,297703.12,134.84851692,4.0,4.71,154.87,1.6391549258000002,9.1,0,0,1,0,285000.0,607,89.9,0.0,222.39,1
11,11116,288889.31,117.50865346,9.025,4.71,156.21,1.5859655122,9.8,0,0,1,0,297500.0,649,85.0,9.025,222.39,1
11,11115,347369.38,72.079557475,6.5,4.71,189.82,2.8363581757,5.7,0,0,1,0,367000.0,649,65.0,6.5,222.39,0
11,43882,298209.58,94.765357653,2.75,4.24,161.06,2.6824968062,9.9,0,1,0,0,299200.0,799,80.0,5.5,191.42,1
11,43880,197835.05,64.393911472,2.875,4.24,189.82,2.8363581757,5.7,0,0,1,0,202000.0,683,65.2,5.25,191.42,0
11,11109,95689.31,57.491295805,7.65,4.71,189.82,2.8363581757,5.7,0,0,1,0,175500.0,668,90.0,7.65,222.39,0
11,43878,301177.21,100.15451326,6.5,4.24,151.48,-3.5165679869999997,7.8,1,0,0,0,304000.0,802,80.0,5.0,191.42,1
11,43877,333000.0,81.98375007899999,5.25,4.24,158.77,-3.339549297,9.5,0,0,1,0,333000.0,722,68.0,5.25,191.42,1
11,11107,90960.19,78.93886471,6.625,4.71,189.82,2.8363581757,5.7,0,0,1,1,94500.0,627,70.0,6.625,222.39,0
11,43875,501420.26,98.567033028,4.5,4.24,153.35,-4.146710947,9.0,0,0,1,0,508000.0,751,80.0,4.75,191.42,1
11,11104,76120.47,93.875257575,9.7,4.71,189.82,2.8363581757,5.7,0,0,1,1,85500.0,618,90.0,0.0,222.39,0
11,11096,547342.3,111.90887895,2.0,4.64,189.82,2.8363581757,5.7,0,0,0,0,522000.0,618,90.0,0.0,225.1,0
11,43865,186231.87,81.830773645,3.875,4.24,189.82,2.8363581757,5.7,0,0,1,0,183600.0,745,80.0,5.25,191.42,0
11,43864,421445.03,93.85728064,3.0,4.24,154.87,1.6391549258000002,9.1,0,0,1,0,444000.0,801,80.0,4.75,191.42,1
11,11094,483046.79,127.85927912,7.85,4.64,156.04,2.6941105489,9.4,1,0,0,0,490500.0,590,90.0,0.0,225.1,1
11,11093,111473.46,73.850251094,7.465,4.64,189.82,2.8363581757,5.7,0,0,1,0,125300.0,634,70.0,7.465,225.1,0
11,43859,231622.21,75.34663303800001,2.625,4.24,189.82,2.8363581757,5.7,0,0,1,0,244900.0,696,79.0,5.625,191.42,0
11,11090,99997.42,86.295028799,6.825,4.64,179.97,1.5073587076,7.3,0,0,1,0,114500.0,653,79.0,6.825,225.1,1
11,11089,108409.68,102.84698754,8.85,4.64,189.82,2.8363581757,5.7,0,0,0,0,112500.0,577,90.0,8.85,225.1,0
11,43856,452528.95,83.448584875,6.375,4.24,173.35,-0.314447747,5.8,1,0,0,0,479050.0,696,80.0,4.375,191.42,1
11,11087,199265.51,126.82345608,8.55,4.64,158.6,1.2690442628,7.8,1,0,0,0,200700.0,637,90.0,0.0,225.1,1
11,11084,266174.05,132.55409981,4.875,4.64,158.6,1.2690442628,7.8,0,0,1,0,242250.0,525,85.0,0.0,225.1,1
11,11083,126233.9,114.67380258,5.375,4.64,154.87,1.6391549258000002,9.1,0,0,1,0,136000.0,598,85.0,5.375,225.1,1
11,43848,435714.87,98.81568668799999,2.75,4.24,154.87,1.6391549258000002,9.1,0,0,1,0,436000.0,714,80.0,5.875,191.42,1
11,11078,126926.49,86.009762328,7.875,4.64,189.82,2.8363581757,5.7,0,1,0,0,140000.0,643,80.0,7.875,225.1,0
11,43846,272340.81,63.573236353,2.875,4.24,189.82,2.8363581757,5.7,0,0,1,0,345600.0,786,80.0,4.875,191.42,0
11,11076,190100.85,114.12495942,3.5,4.64,154.94,2.4566338212,8.2,0,0,1,0,193600.0,616,80.0,3.5,225.1,1
11,43844,84930.45,68.54932409999999,2.625,4.24,189.82,2.8363581757,5.7,0,0,1,0,106200.0,740,85.0,5.25,191.42,0
11,43843,198204.07,80.594653083,2.625,4.24,189.82,2.8363581757,5.7,0,1,0,0,198400.0,660,80.0,5.75,191.42,0
11,11074,80172.47,120.1103679,9.35,4.64,158.16,-0.241080652,10.0,0,0,1,0,80750.0,588,85.0,0.0,225.1,1
11,11073,167199.97,138.46933596,9.55,4.64,156.21,1.5859655122,9.8,0,0,1,0,156600.0,537,90.0,9.55,225.1,1
11,11072,259558.36,84.283619377,4.0,4.64,189.82,2.8363581757,5.7,1,0,0,0,289600.0,684,79.3,4.0,225.1,0
11,43839,392063.44,60.374856939,2.875,4.24,189.82,2.8363581757,5.7,0,1,0,0,499000.0,767,76.2,4.875,191.42,0
11,43835,310931.82,93.85656477100001,5.5,4.14,158.77,-3.339549297,9.5,0,1,0,0,312000.0,705,80.0,5.5,186.91,1
11,43834,553106.51,69.53885871,3.125,4.24,156.04,2.6941105489,9.4,0,1,0,0,563000.0,718,57.7,4.875,191.42,1
11,11063,449990.63,98.515252281,6.375,4.71,156.21,1.5859655122,9.8,0,0,1,0,450000.0,715,69.2,6.375,222.39,1
11,11064,1735000.0,93.527194199,3.125,4.71,158.6,1.2690442628,7.8,0,0,1,0,1735000.0,695,66.7,7.75,222.39,1
11,43831,301467.59,83.922735311,2.625,4.24,181.43,1.7170529058000001,6.6,1,0,0,0,303200.0,739,80.0,5.0,191.42,1
11,11062,468000.0,113.47323562,6.5,4.65,154.87,1.6391549258000002,9.1,0,0,1,0,468000.0,762,80.0,6.5,219.67,1
11,43829,247944.12,80.321463553,7.75,4.14,186.12,1.1041627602,5.0,0,0,1,0,248000.0,802,80.0,5.0,186.91,1
11,43828,45532.93,74.724826558,2.625,4.14,189.82,2.8363581757,5.7,0,0,1,0,48000.0,747,80.0,6.125,186.91,0
11,11059,516604.62,94.24936981799999,2.75,4.64,189.82,2.8363581757,5.7,0,0,1,0,520000.0,702,80.0,6.875,225.1,0
11,11057,439705.72,95.31739695600001,2.625,5.15,189.82,2.8363581757,5.7,0,1,0,0,439950.0,672,80.0,0.0,226.29,0
11,11056,838000.0,77.479927714,6.875,3.45,154.94,2.4566338212,8.2,0,0,1,0,838000.0,794,64.5,6.875,186.12,1
11,11052,530598.65,65.03201766,2.0,3.45,189.82,2.8363581757,5.7,0,0,1,0,640000.0,697,80.0,7.25,186.12,0
11,11044,76533.12,79.30666104699999,2.665,4.59,189.82,2.8363581757,5.7,0,0,1,1,86520.0,739,80.0,2.0,212.73,0
11,11050,671667.59,67.596019556,2.0,3.45,189.82,2.8363581757,5.7,0,0,1,0,779425.0,715,80.0,2.0,186.12,0
11,11049,1270266.52,62.275314693,3.375,3.45,189.82,2.8363581757,5.7,0,0,1,0,1300000.0,645,65.0,7.0,186.12,0
11,11045,257127.63,98.538570942,3.298,4.59,158.6,1.2690442628,7.8,0,0,1,0,262500.0,675,75.0,2.2,212.73,1
11,11046,316439.58,111.4015878,3.932,4.59,154.94,2.4566338212,8.2,0,0,0,0,312000.0,633,80.0,2.25,212.73,1
11,43814,214256.96,80.285966191,7.75,4.14,186.12,1.1041627602,5.0,0,0,1,0,214400.0,708,80.0,5.375,186.91,1
11,43813,358770.37,75.95311621100001,2.625,4.14,189.82,2.8363581757,5.7,0,0,1,0,360000.0,736,77.4,5.25,186.91,0
11,43812,479200.0,94.179001071,4.875,4.14,158.77,-3.339549297,9.5,0,1,0,0,479200.0,738,80.0,4.875,186.91,1
11,43811,115000.25,87.68048985700001,5.375,4.14,158.16,-0.241080652,10.0,0,0,1,0,124000.0,677,80.0,5.375,186.91,1
11,11039,460899.5,86.20858267,3.0,4.64,189.82,2.8363581757,5.7,0,1,0,0,507200.0,782,80.0,6.625,225.1,0
11,11038,384712.48,101.62148309,7.5,4.64,154.94,2.4566338212,8.2,0,0,0,1,385000.0,593,70.0,7.5,225.1,1
11,11032,485000.0,98.63069044,6.75,4.64,158.16,-0.241080652,10.0,0,0,1,0,485000.0,689,69.3,6.75,225.1,1
11,43800,211200.0,80.371794331,2.625,4.24,189.82,2.8363581757,5.7,0,1,0,0,211200.0,810,79.7,4.875,191.42,0
11,43799,96144.2,61.474207356,2.875,4.14,189.82,2.8363581757,5.7,0,0,1,0,123200.0,700,80.0,5.25,186.91,0
11,43797,54078.72,54.895575385,2.625,4.14,189.82,2.8363581757,5.7,1,0,0,0,55000.0,662,56.7,5.625,186.91,0
11,11025,170939.61,105.17778298,3.365,4.39,189.82,2.8363581757,5.7,0,0,1,0,180500.0,754,95.0,2.0,221.91,0
11,11026,80296.82,116.44685592,6.875,5.15,156.04,2.6941105489,9.4,0,0,0,0,84000.0,698,84.0,6.875,226.29,1
11,43793,199958.0,83.257452535,2.875,4.14,154.87,1.6391549258000002,9.1,0,0,1,0,200000.0,684,69.0,5.25,186.91,1
11,11024,459088.1,87.377978644,3.265,4.34,189.82,2.8363581757,5.7,0,0,1,0,480000.0,767,80.0,1.0,216.77,0
11,11020,499724.86,89.598798234,2.625,5.15,189.82,2.8363581757,5.7,0,0,1,0,500000.0,631,75.2,0.0,226.29,0
11,43785,281266.61,76.931862459,2.625,4.14,189.82,2.8363581757,5.7,0,0,1,0,288000.0,730,80.0,5.0,186.91,0
11,11016,293400.0,86.95331640299999,2.625,4.64,189.82,2.8363581757,5.7,0,0,1,0,294500.0,662,73.6,6.75,225.1,0
11,11015,240423.29,78.130405477,2.625,4.64,189.82,2.8363581757,5.7,0,0,0,0,253250.0,634,69.4,7.125,225.1,0
11,43782,266256.15,78.261002956,2.625,4.14,189.82,2.8363581757,5.7,0,1,0,0,268000.0,775,80.0,5.75,186.91,0
11,11012,428000.0,94.868823096,2.625,4.64,189.82,2.8363581757,5.7,0,0,1,0,428000.0,696,80.0,5.5,225.1,0
11,11011,159998.11,115.13525092,7.75,4.64,156.21,1.5859655122,9.8,0,1,0,0,160000.0,717,79.9,7.75,225.1,1
11,11009,116777.46,90.51094930000001,2.625,4.64,189.82,2.8363581757,5.7,0,0,1,0,122400.0,658,80.0,6.875,225.1,0
11,43775,314898.97,56.376630954,2.875,4.14,189.82,2.8363581757,5.7,0,0,1,0,385000.0,735,70.0,4.875,186.91,0
11,43771,66033.14,48.914753822,2.75,4.14,189.82,2.8363581757,5.7,0,0,1,0,87200.0,692,65.6,5.375,186.91,0
11,11002,226386.02,118.69291873,6.75,4.64,150.91,1.8755149375,9.2,0,1,0,0,227600.0,594,80.0,6.75,225.1,1
11,11001,539879.34,139.73035059,7.25,4.64,161.06,2.6824968062,9.9,0,0,1,0,540000.0,692,100.0,7.25,225.1,1
11,43767,130334.52,75.989397959,4.24,1.67,189.82,2.8363581757,5.7,0,0,1,0,126000.0,613,90.0,4.24,154.94,0
11,43766,80358.76,26.7732589,2.14,1.67,189.82,2.8363581757,5.7,0,0,1,0,208244.0,673,85.0,2.14,154.94,0
11,43765,173434.63,26.964855499000002,3.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,420000.0,665,80.0,3.0,154.94,0
11,43763,161513.21,33.37586542,4.125,1.67,189.82,2.8363581757,5.7,0,0,1,1,316000.0,719,80.0,8.25,154.94,0
11,10993,747765.77,64.696973465,3.0,3.99,181.43,1.7170529058000001,6.6,0,0,0,0,747500.0,689,65.0,10.875,180.52,1
11,43760,281820.38,76.67834383,8.55,1.67,189.82,2.8363581757,5.7,0,0,1,0,285000.0,625,95.0,8.55,154.94,0
11,10984,202656.8,44.120971935,8.24,3.45,189.82,2.8363581757,5.7,0,0,0,0,245000.0,753,54.4,8.24,186.12,0
11,43758,85083.99,27.450414665,3.54,1.67,189.82,2.8363581757,5.7,0,0,1,0,253000.0,584,100.0,3.54,154.94,0
11,10989,476054.36,72.064036629,8.375,3.45,173.17,0.8929961554000001,7.6,0,0,0,1,497000.0,683,70.0,8.375,186.12,1
11,43756,155766.55,69.52555436,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,126000.0,520,68.9,2.0,154.94,0
11,43755,54937.53,47.20272889100001,4.71,1.67,189.82,2.8363581757,5.7,0,1,0,0,76000.0,542,80.0,4.71,154.94,0
11,10986,329817.07,61.623423075,6.0,3.45,189.82,2.8363581757,5.7,0,0,0,0,360000.0,749,68.6,6.0,186.12,0
11,10985,327153.22,78.447480055,5.0,3.45,146.45,2.7159028845999997,8.3,0,0,0,1,318000.0,642,60.0,10.625,186.12,1
11,43752,431820.16,65.272573618,9.1,1.67,189.82,2.8363581757,5.7,0,0,1,0,432000.0,573,80.0,9.1,154.94,0
11,10979,382084.39,104.35958996,5.5,3.45,154.87,1.6391549258000002,9.1,0,0,0,0,374000.0,768,85.0,10.99,186.12,1
11,43750,115559.8,69.870619776,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,108000.0,520,80.0,2.0,154.94,0
11,43749,104245.38,56.726650431,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,112500.0,501,75.0,2.0,154.94,0
11,43748,91864.47,55.958280122,9.459,1.67,189.82,2.8363581757,5.7,0,0,1,0,100500.0,613,75.0,9.459,154.94,0
11,43747,174211.57,64.636211952,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,187000.0,550,85.0,8.99,154.94,0
11,43746,71050.55,56.293615523,6.922999999999999,1.67,189.82,2.8363581757,5.7,0,0,1,0,75000.0,571,72.8,6.922999999999999,154.94,0
11,43745,323762.91,55.056353031,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,432000.0,622,90.0,8.9,154.94,0
11,43744,100959.56,38.881562071,8.25,1.67,189.82,2.8363581757,5.7,0,0,1,0,110000.0,573,51.9,8.25,154.94,0
11,43743,94402.68,35.982665356,2.0,1.67,189.82,2.8363581757,5.7,0,0,1,0,110500.0,579,51.6,2.0,154.94,0
11,10968,438660.8,74.795870057,9.0,4.04,189.82,2.8363581757,5.7,0,0,0,1,465000.0,772,75.0,9.0,200.67,0
11,10973,242120.66,76.208566692,9.25,3.45,155.61,1.1759090317,9.0,0,0,0,0,247000.0,765,65.0,9.25,186.12,1
11,10972,306920.08,53.225631885,6.99,4.04,189.82,2.8363581757,5.7,0,0,0,1,335280.0,746,55.0,6.99,200.67,0
11,43739,25708.16,5.760437499,6.875,5.15,189.82,2.8363581757,5.7,1,0,0,0,382000.0,777,71.8,6.875,226.29,0
11,10970,551354.54,108.99245856,10.5,4.04,161.13,1.0810494182,8.0,0,0,0,0,567000.0,710,90.0,10.5,200.67,1
11,43737,11371.39,5.041390145,3.625,8.65,189.82,2.8363581757,5.7,0,0,0,1,73000.0,801,74.9,9.75,82.02,0
11,43736,14402.78,1.0056717287999999,5.75,6.12,158.94,2.3664098988999998,8.2,0,0,1,0,588000.0,781,80.0,5.75,81.57,0
11,10966,256105.64,90.248162784,3.0,4.04,189.82,2.8363581757,5.7,0,0,0,0,255000.0,711,85.0,3.0,200.67,0
11,43734,106001.63,19.973693791,4.375,5.75,189.82,2.8363581757,5.7,0,0,1,0,165000.0,502,71.7,7.0,82.31,0
11,43733,466851.67,31.953526454000002,7.375,5.44,149.58,1.6681823188,8.8,0,1,0,0,592500.0,750,69.7,7.375,87.03,1
11,10961,409260.07,101.93783684,7.5,4.04,161.13,1.0810494182,8.0,0,0,0,0,425000.0,774,85.0,10.99,200.67,1
11,10962,108750.43,62.17270108899999,7.5,4.04,179.97,1.5073587076,7.3,0,0,0,1,110000.0,646,56.4,10.99,200.67,1
11,43729,472374.45,40.599286683,6.25,3.63,189.82,2.8363581757,5.7,0,0,1,0,650000.0,623,76.5,6.25,138.62,0
11,10960,170204.2,74.972071818,3.0,4.04,189.82,2.8363581757,5.7,0,0,0,0,180000.0,641,75.0,10.75,200.67,0
11,10959,147485.27,72.518810062,5.25,4.04,189.82,2.8363581757,5.7,0,0,0,0,161250.0,614,75.0,11.625,200.67,0
11,43725,442678.83,39.843245691999996,6.625,5.07,189.82,2.8363581757,5.7,0,0,1,0,578950.0,635,80.0,6.625,123.64,0
